Unnamed: 0,kabupaten,tahun,temperature,temp_max,temp_min,rainfall,humidity,wind_speed,solar_radiation
1118,CIANJUR,2022,23.82964383561644,27.266794520547943,21.26517808219178,3342.8,89.13693150684931,1.5846027397260274,16.827534246575343
1119,CIANJUR,2023,24.05969863013699,28.332136986301368,20.88049315068493,2148.85,86.41369863013699,1.7142465753424658,18.461616438356163
1120,CIANJUR,2024,24.560081967213115,28.44366120218579,21.62379781420765,3651.64,87.62956284153005,1.6483060109289618,17.6825956284153
1121,CIANJUR,2025,24.106383561643835,27.6006301369863,21.47117808219178,3278.78,88.89249315068493,1.780958904109589,17.13194520547945
1144,CIMAHI,2015,21.39553424657534,26.023561643835617,17.8353698630137,2602.41,86.70380821917809,1.4161917808219178,18.590794520547945
1145,CIMAHI,2016,21.89210382513661,25.4748087431694,19.16527322404372,4262.23,90.09002732240435,1.2933606557377049,17.005819672131146
1146,CIMAHI,2017,21.393123287671237,25.473479452054796,18.30484931506849,3301.89,89.07950684931507,1.545917808219178,17.612520547945206
1147,CIMAHI,2018,21.35978082191781,25.767205479452056,18.004164383561644,2797.96,87.62654794520547,1.5021095890410958,18.398246575342466
1148,CIMAHI,2019,21.619205479452056,26.39630136986301,17.983616438356165,2745.19,86.05961643835616,1.4347671232876713,19.17709589041096
1149,CIMAHI,2020,21.808169398907104,25.606775956284157,18.93505464480874,4147.85,89.92691256830601,1.4977049180327868,17.383743169398908
1150,CIMAHI,2021,21.49287671232877,25.30767123287671,18.560602739726026,3560.94,89.76186301369863,1.4554520547945209,17.20950684931507
1151,CIMAHI,2022,21.51994520547945,25.19438356164384,18.72304109589041,3419.32,90.04750684931506,1.3996164383561644,16.827534246575343
1152,CIMAHI,2023,21.77282191780822,26.246904109589043,18.42857534246576,2267.73,87.24917808219178,1.4771780821917808,18.461616438356163
1153,CIMAHI,2024,22.220491803278687,26.334453551912567,19.089234972677595,3794.51,88.65144808743169,1.4966120218579235,17.6825956284153
1154,CIMAHI,2025,21.741068493150685,25.427890410958906,18.91641095890411,3294.84,90.00852054794521,1.5867123287671232,17.13194520547945
1155,CIREBON,2015,26.37061643835616,29.16790410958904,24.134424657534247,4059.06,80.8492191780822,2.763232876712329,18.840849315068493
1156,CIREBON,2016,26.796639344262296,28.916775956284155,25.07498633879781,6422.75,83.48751366120219,2.096010928961749,17.256311475409838
1157,CIREBON,2017,26.31854794520548,28.826150684931505,24.32935616438356,5132.65,82.83365753424657,2.67613698630137,18.020602739726023
1158,CIREBON,2018,26.38141095890411,29.2537397260274,24.13732876712329,4032.23,80.76083561643836,2.854794520547945,18.75986301369863
1159,CIREBON,2019,26.60994520547945,29.65728767123288,24.224520547945207,4098.42,79.49912328767124,2.828753424657534,19.38375342465753
1160,CIREBON,2020,26.69035519125683,28.992131147540984,24.867964480874317,6926.67,83.4842349726776,2.5610382513661203,17.96502732240437
1161,CIREBON,2021,26.471739726027398,28.733438356164385,24.65217808219178,5533.95,83.53216438356165,2.5225068493150684,17.5246301369863
1162,CIREBON,2022,26.394,28.497150684931505,24.671301369863013,5800.5,84.08076712328767,2.292232876712329,17.19312328767123
1163,CIREBON,2023,26.63731506849315,29.468465753424656,24.42990410958904,3597.11,81.16421917808219,2.8666986301369866,18.94956164383561
1164,CIREBON,2024,27.08907103825137,29.666994535519127,25.079303278688524,4689.14,82.41454918032787,2.624494535519126,18.402049180327868
1165,CIREBON,2025,26.62597260273973,28.76894520547945,24.90509589041096,6665.78,84.47227397260274,2.540013698630137,17.688109589041094
1221,DEPOK,2015,24.824246575342467,29.196575342465756,21.26060273972603,2104.7,83.25235616438356,1.4021917808219178,17.839013698630136
1222,DEPOK,2016,25.02185792349727,28.48150273224044,22.357677595628417,3082.18,87.28330601092895,1.3480601092896174,16.41
1223,DEPOK,2017,24.70709589041096,28.51501369863013,21.70268493150685,2674.52,86.25087671232876,1.4484109589041094,17.01427397260274
1224,DEPOK,2018,24.85468493150685,29.05720547945205,21.47717808219178,2083.34,83.70443835616437,1.4134246575342466,17.62972602739726
1225,DEPOK,2019,25.20117808219178,29.71180821917808,21.48419178082192,2113.59,81.90191780821918,1.2931780821917809,18.37008219178082
1226,DEPOK,2020,25.02598360655738,28.617978142076502,22.24172131147541,3041.49,86.91445355191256,1.454016393442623,16.67360655737705
1227,DEPOK,2021,24.73682191780822,28.27704109589041,21.965068493150685,3014.65,87.2264383561644,1.4363561643835616,16.839561643835616
1228,DEPOK,2022,24.676219178082192,28.20983561643836,21.92931506849315,2592.27,87.39369863013698,1.417808219178082,15.979342465753424
1229,DEPOK,2023,25.29523287671233,29.53172602739726,21.907780821917807,1738.0,83.41202739726027,1.3193972602739723,17.519698630136986
1230,DEPOK,2024,25.57445355191257,29.482786885245904,22.434043715847,2870.48,85.07122950819672,1.392896174863388,16.536256830601094
1231,DEPOK,2025,24.99090410958904,28.550520547945208,22.169123287671237,2819.16,86.99347945205479,1.5216164383561643,16.18895890410959
1342,GARUT,2015,22.67235616438356,27.16049315068493,19.296219178082197,2159.37,86.17005479452055,1.5727945205479454,19.15613698630137
1343,GARUT,2016,23.22789617486339,26.83948087431694,20.49622950819672,3544.63,89.04218579234973,1.2138524590163935,17.241284153005466
1344,GARUT,2017,22.634767123287677,26.67830136986301,19.573534246575345,2844.87,88.34835616438356,1.543890410958904,17.658575342465753
1345,GARUT,2018,22.581917808219178,27.024136986301368,19.272794520547944,2308.61,86.76093150684932,1.625835616438356,18.619068493150685
1346,GARUT,2019,22.802767123287676,27.46539726027397,19.337013698630138,2364.55,85.61572602739726,1.7029589041095892,19.83509589041096
1347,GARUT,2020,23.10784153005464,26.89333333333333,20.295573770491803,3730.78,88.97565573770491,1.4966666666666666,17.65431693989071
1348,GARUT,2021,22.84868493150685,26.615808219178085,19.9906301369863,2962.23,88.85923287671233,1.4313424657534244,17.75890410958904
1349,GARUT,2022,22.836876712328763,26.446657534246576,20.068465753424658,2971.4,89.22572602739726,1.3106301369863014,16.776958904109588
1350,GARUT,2023,22.94698630136986,27.38898630136986,19.648630136986306,1916.33,86.6938904109589,1.6606027397260277,18.76991780821918
1351,GARUT,2024,23.46650273224044,27.59341530054645,20.38344262295082,2930.32,87.8398087431694,1.5560382513661202,17.829398907103826
1352,GARUT,2025,23.028657534246573,26.628410958904112,20.285890410958903,3285.92,89.6258904109589,1.4749589041095892,17.066958904109587
1584,INDRAMAYU,2015,26.63454794520548,30.148,23.750301369863017,2078.12,78.68602739726028,2.6235342465753426,18.840849315068493
1585,INDRAMAYU,2016,26.838360655737706,29.43502732240437,24.74737704918033,3137.81,83.50081967213114,1.8898907103825136,17.256311475409838
1586,INDRAMAYU,2017,26.514438356164383,29.596219178082197,23.98394520547945,2637.87,81.58619178082192,2.389260273972603,18.020602739726023
1587,INDRAMAYU,2018,26.6454794520548,30.108602739726027,23.81197260273973,2095.43,79.09183561643836,2.54254794520548,18.75986301369863
1588,INDRAMAYU,2019,26.912356164383564,30.58416438356164,23.89849315068493,2138.61,77.43671232876713,2.5680273972602743,19.38375342465753
1589,INDRAMAYU,2020,26.785601092896176,29.62584699453552,24.49950819672131,3369.5,82.86284153005464,2.367103825136612,17.96502732240437
1590,INDRAMAYU,2021,26.577397260273973,29.339315068493157,24.31695890410959,2918.47,82.98372602739727,2.2737260273972604,17.5246301369863
1591,INDRAMAYU,2022,26.50252054794521,29.11150684931507,24.32991780821918,2731.85,83.53,1.9676986301369863,17.19312328767123
1592,INDRAMAYU,2023,27.025150684931507,30.46528767123288,24.1846301369863,1789.5,78.84446575342466,2.5544657534246573,18.94956164383561
1593,INDRAMAYU,2024,27.30295081967213,30.47612021857924,24.72737704918033,2556.4,81.07631147540984,2.3508743169398905,18.402049180327868
1594,INDRAMAYU,2025,26.714,29.380876712328767,24.52572602739726,3028.29,83.95772602739726,2.269123287671233,17.688109589041094
1815,KARAWANG,2015,25.40328767123288,29.61545205479452,21.946027397260277,2163.33,81.39356164383562,1.818082191780822,18.590794520547945
1816,KARAWANG,2016,25.655245901639343,28.876721311475407,23.14191256830601,3115.62,85.74587431693989,1.5395355191256832,17.005819672131146
1817,KARAWANG,2017,25.338575342465752,28.96339726027397,22.388328767123287,2757.64,84.07139726027398,1.6937808219178083,17.612520547945206
1818,KARAWANG,2018,25.429726027397265,29.40539726027397,22.15854794520548,2114.26,82.04339726027398,1.7057260273972603,18.398246575342466
1819,KARAWANG,2019,25.741178082191784,30.0132602739726,22.154082191780823,2131.2,80.18934246575343,1.684109589041096,19.17709589041096
1820,KARAWANG,2020,25.62636612021858,29.054043715847,22.88964480874317,3074.93,85.15939890710382,1.7435792349726775,17.383743169398908
1821,KARAWANG,2021,25.35832876712329,28.68309589041096,22.667150684931507,3053.1,85.55660273972603,1.6661643835616438,17.20950684931507
1822,KARAWANG,2022,25.36468493150685,28.62361643835617,22.72882191780822,2605.02,85.44249315068492,1.5421917808219177,16.827534246575343
1823,KARAWANG,2023,25.889013698630137,29.85249315068493,22.617342465753424,1813.02,81.5518904109589,1.6746301369863017,18.461616438356163
1824,KARAWANG,2024,26.164480874316943,29.86292349726776,23.102404371584697,2968.53,83.30609289617486,1.65827868852459,17.6825956284153
1825,KARAWANG,2025,25.66150684931507,28.98627397260274,22.952657534246573,2831.21,85.16205479452056,1.6873972602739726,17.13194520547945
2255,KUNINGAN,2015,24.93649315068493,29.26619178082192,21.67454794520548,1814.7,84.32728767123288,1.762246575342466,18.840849315068493
2256,KUNINGAN,2016,25.374699453551912,28.77396174863388,22.760409836065573,3230.96,87.44863387978143,1.3540983606557375,17.256311475409838
2257,KUNINGAN,2017,24.781972602739724,28.592657534246573,21.90139726027397,2495.39,87.00013698630137,1.7512602739726029,18.020602739726023
2258,KUNINGAN,2018,24.858246575342463,29.2114794520548,21.60890410958904,1949.9,84.46501369863013,1.8771780821917807,18.75986301369863
2259,KUNINGAN,2019,25.148712328767125,29.82282191780822,21.701424657534247,2010.02,82.9498904109589,1.964219178082192,19.38375342465753
2260,KUNINGAN,2020,25.24136612021858,28.832568306010927,22.561857923497268,3538.64,87.37079234972677,1.6683333333333334,17.96502732240437
2261,KUNINGAN,2021,25.012027397260272,28.528,22.321150684931503,2724.62,87.4541095890411,1.6233424657534246,17.5246301369863
2262,KUNINGAN,2022,24.91282191780822,28.21430136986301,22.350109589041097,2886.22,88.27969863013699,1.508602739726027,17.19312328767123
2263,KUNINGAN,2023,25.097123287671234,29.376657534246576,21.915561643835616,1687.63,85.1146301369863,1.940904109589041,18.94956164383561
2264,KUNINGAN,2024,25.62745901639344,29.58606557377049,22.685765027322404,2254.5,86.08341530054645,1.771448087431694,18.402049180327868
2265,KUNINGAN,2025,25.153342465753425,28.491342465753423,22.607561643835616,3396.71,88.47405479452054,1.6363835616438356,17.688109589041094
2684,MAJALENGKA,2015,22.67235616438356,27.16049315068493,19.296219178082197,2159.37,86.17005479452055,1.5727945205479454,18.840849315068493
2685,MAJALENGKA,2016,23.22789617486339,26.83948087431694,20.49622950819672,3544.63,89.04218579234973,1.2138524590163935,17.256311475409838
2686,MAJALENGKA,2017,22.634767123287677,26.67830136986301,19.573534246575345,2844.87,88.34835616438356,1.543890410958904,18.020602739726023
2687,MAJALENGKA,2018,22.581917808219178,27.024136986301368,19.272794520547944,2308.61,86.76093150684932,1.625835616438356,18.75986301369863
2688,MAJALENGKA,2019,22.802767123287676,27.46539726027397,19.337013698630138,2364.55,85.61572602739726,1.7029589041095892,19.38375342465753
2689,MAJALENGKA,2020,23.10784153005464,26.89333333333333,20.295573770491803,3730.78,88.97565573770491,1.4966666666666666,17.96502732240437
2690,MAJALENGKA,2021,22.84868493150685,26.615808219178085,19.9906301369863,2962.23,88.85923287671233,1.4313424657534244,17.5246301369863
